,Original ID,side_a,side_b,Catalyst Music Genre Side A,Catalyst Music Genre Side B,Label Name,text
1023,rcavictor_5470292,Allá En El Rancho Grande ; Si Llego A Besarte,La Rosa Blanca ; Cuatro Milpas,Ranchera,Canción,RCA Victor,all en el rancho grande si llego besarte la rosa blanca cuatro milpas arr tito guizar if could kiss you luis casa romero tito guizar with guitar accompaniment the white rose jos marternesto lecuona four little ranches tito guizar with orchestra with casino de la playa orchestra ranchera cancin rca victor
1024,rcavictor_5470186,Todavía No Me Muero ; Qué Bonito Siento,Qué Divino ; Me Gustas Mucho,Bolero,Bolero,RCA Victor,todava no me muero qu bonito siento qu divino me gustas mucho spanish recorded in mexico very much alive claudio estrada what lovely feeling juan bruno tarraza mara victoria with luis arcaraz and his orch with rafael de paz and his orch how wonderful consuelo velzquez you are very pleasing miguel ngel pazos with rafael de paz and his orch and miguel ngel pazos and his orch bolero bolero rca victor
1025,rcavictor_5470146,Luces En El Puerto ; Condición,Amor Que Malo Eres ; Corazón,Bolero,Bolero,RCA Victor,luces en el puerto condicin amor que malo eres corazn spanish recorded in mexico harbor lights kennedyh williams condition ruizg luna de la fuente los tres diamantes quezadag prados sedano you make me suffer luis marquetti dearest consuelo velzquez bolero bolero rca victor
1026,tico_45355,Asi Es Mejor,Eso,Bolero,Bolero,Tico,asi es mejor eso alfredo gil trio los panchos carrillo bolero bolero tico
1027,tico_45359,Rock And Roll,Yo No Camino Mas,Cha-cha-cha,Cha-cha-cha,Tico,rock and roll yo no camino mas with cha cha beat barreto luis barreto and his orch ninon mondejar chachacha chachacha tico
1028,tico_45360,Asia Minor,My Sleeping Heart,Cha-cha-cha,Cha-cha-cha,Tico,asia minor my sleeping heart roger mozin machito and his orch bennie benjaminsol marcus chachacha chachacha tico
1029,tico_45362,Bailen Todos Cha Cha Cha,Chocolate Cha Cha Cha,Cha-cha-cha,Cha-cha-cha,Tico,bailen todos cha cha cha chocolate cha cha cha vocal by machito graciela mangual hernandezaspiazu machito and his orch el bodeguero richard egues chachacha chachacha tico
1030,tico_45365,Chinese Cha Cha Cha,Wonders Of Cha Cha Cha,Cha-cha-cha,Cha-cha-cha,Tico,chinese cha cha cha wonders of cha cha cha cha cha cha chino langg goldner alfredito and his orch barry ascap milagros de cha cha cha jorrin chachacha chachacha tico
1031,tico_45368,No Me Molesto,El Gallo Blanco,Cha-cha-cha,Cha-cha-cha,Tico,no me molesto el gallo blanco ejay music co bmi samora machito and his orch patricia music bmi machito chachacha chachacha tico
1032,tico_45371,Canallon,Las Mulatas Del Cha Cha Cha,Cha-cha-cha,Cha-cha-cha,Tico,canallon las mulatas del cha cha cha peer int bmi amaro ferrer alfredito and his orch landa chachacha chachacha tico
1033,tico_45378,Corazon Abandonado,Madre Es Oracion,Bolero,Bolero,Tico,corazon abandonado madre es oracion julitonavarrogil alfredo gil trio los panchos with orchestra chucho navarro bolero bolero tico
1034,tico_45381,That's Why Boys Like Girls,Keep On Breathing,Cha-cha-cha,Cha-cha-cha,Tico,that why boys like girls keep on breathing vocal by the satisfiers jeoal music ascap shelleyfields irving fields trio chachacha chachacha tico
1035,tico_45382,Cha Cha Cha At 110th Street,Chaug-A-Lug Cha Cha Cha,Cha-cha-cha,Cha-cha-cha,Tico,cha cha cha at 110th street chaugalug cha cha cha vocal by gracielamachito macucho patricia music bmi baila cha cha guagunco grillobauza machito and his orch peer int bmi el trago egues chachacha chachacha tico
1036,tico_45401,Amor De La Calle,Miseria,Bolero,Bolero,Tico,amor de la calle miseria peer int bmi maldonado trio los panchos honos marquez valladares bolero bolero tico
1037,tico_45405,Malanga,The Orchestra,Cha-cha-cha,Cha-cha-cha,Tico,malanga the orchestra vocal by machitograciela macucho peer int bmi como esta la malanga cardenas machito and his orchestra la orquesta coen chachacha chachacha tico
1038,tico_t486,Salve Pá Tí,Me Acuerdo De Ti,Merengue,Bolero,Tico,salve me acuerdo de ti little dipper music corp from the tico album lp1136 celia cruz tito puente cuba puerto rico son chivirico davila celia cruztito puente prod by al santiago pancho cristal promotora hispano americana de musica gustavo seclen merengue bolero tico
1039,seeco_457286,Matiagua,A Todos Mis Amigos,Guaracha,Guaracha,Seeco,matiagua todos mis amigos jesus rogelio martinez celia cruz con la sonora matancera pablo cairo guaracha guaracha seeco
1040,seeco_457289,La Escoba,"Caminando Hacia, Ti",Guaracha,Bolero,Seeco,la escoba caminando hacia ti grabado en puerto rico cesar concepcion cesar concepcion su orquesta canta joe valle cesar concepcin guaracha bolero seeco
1041,seeco_457294,Solo Por Ti,Fifí,Bolero,Vals,Seeco,solo por ti fif arreglo de rene touzet because you re mine cahn brodsky lucy acevedo manuel astudillo acompaada por rene touzet su orquesta joaqun oliver bolero vals seeco
1042,seeco_457300,Tu Precio,Eso Se Hincha,Bolero,Son Montuno,Seeco,tu precio eso se hincha grabado en cuba pablo lango sonora matancera canta bienvenido granda pablo cairo bolero son montuno seeco
1043,seeco_457313,Ya Es Muy Tarde,Por Fin Te Encontré,Bolero,Bolero,Seeco,ya es muy tarde por fin te encontr grabado en puerto rico it is too late augusto con pedro dvila davilita con domy acevedo su conjunto at last found you fco fonfras jr fonfras bolero bolero seeco
1044,seeco_457316,Malagueña,Me La Debes,Bolero,Bolero,Seeco,malaguea me la debes arreglo de ren touzet elpidio ramirez pedro galindo carlos valadez acompaado por ren touzet su conjunto vocal facundo rivero bolero bolero seeco
1045,seeco_457320,"Adios, Amor",Cuca,Bolero,Merengue,Seeco,adios amor cuca johnny rodriguez trio johnny rodriguez johnnymximocheo con ritmo luis alberti bolero merengue seeco
1046,seeco_457328,Noche Y Día,Cielito Lindo,Mambo,Mambo,Seeco,noche da cielito lindo night and day cole porter charlie palmieri su quinteto beautiful sky fernndez mambo mambo seeco
1047,seeco_457340,El Baile De La Lechuza,Le Gustan Los Marineros,Guaracha,Guaracha,Seeco,el baile de la lechuza le gustan los marineros grabado en mexico daniel santos pablo cairo daniel santos su conjunto tropical david oro illegible guaracha guaracha seeco
1048,seeco_457471,Tenias Que Ser Tu,No Dejas De Quererme,Bolero,Bolero,Seeco,tenias que ser tu no dejas de quererme grabacion columbia pedro rigualmario alvarez eva garza con el conjunto tropical de eleazar martnez roman incln bolero bolero seeco
1049,seeco_457482,Llego El Rumbero,Cayayo,Cha-cha-cha,Guaracha,Seeco,llego el rumbero cayayo moncho usera daniel santos con la orquesta de moncho usera daniel santos chachacha guaracha seeco
1050,seeco_457487,Ay! Como Me Gusta,Aprende Cha-Cha,Merengue,Cha-cha-cha,Seeco,ay como me gusta aprende chacha gil colon chiquitin garcia su trio alegria chiquitin heri gil chiquitin garcia merengue chachacha seeco
1051,seeco_457488,Yo Soy Esa,Linda Caleñita,Bolero,Porro,Seeco,yo soy esa linda caleita grabado en cuba quinterolenquiroga sonora matancera canta olga chorens lucho bermudes cantan tony alvarez olga chorens bolero porro seeco
1052,seeco_457489,Ignoro Tu Existencia,Aunque Me Cueste La Vida,Bolero,Bolero,Seeco,ignoro tu existencia aunque me cueste la vida grabado en cuba rafael pablo de la mota sonora matancera canta alberto beltran luis kalaf bolero bolero seeco
1053,seeco_457491,Cien Mujeres,Beso Borracho,Bolero,Bolero,Seeco,cien mujeres beso borracho grabacin original de la columbia de mexico alfredo gil trio los panchos gilnavarrorodriguez con el bandonen de juancito lpez esteban taronji bolero bolero seeco
1054,seeco_457492,La Pelota,El Barquito,Guaracha,Cha-cha-cha,Seeco,la pelota el barquito grabacin original de la columbia de mexico dedicada beto avila cuco mendoza trio avileno su conjunto luis demetrio guaracha chachacha seeco
1055,seeco_457495,No Les Pido De Amor Caridad,Vamos A Hacer Un Convenio,Ranchera,Ranchera,Seeco,no les pido de amor caridad vamos hacer un convenio grabacin original de la columbia de mexico los alegres de teran acordeon bajo sexto ranchera ranchera seeco
1056,seeco_457496,Espinita,Nunca Jamas,Porro,Bolero,Seeco,espinita nunca jamas grabacin original de la columbia de mexico nico jimenez trio los panchos gilnavarrorodriguez con el bandonen de juancito lopez lalo guerrero porro bolero seeco
1057,seeco_457510,Anoche Te Vi,"Ataca, Vicente!",Bolero,Guaracha,Seeco,anoche te vi ataca vicente ren touzet vicentico valdes con su conjunto vicente sigler bolero guaracha seeco
1058,seeco_457513,Todo Me Gusta De Ti,El Negrito Del Batey,Bolero,Merengue,Seeco,todo me gusta de ti el negrito del batey cuto esteves sonora matancera canta alberto beltran santiagoterryurrutia bolero merengue seeco
1059,seeco_457513,Todo Me Gusta De Ti,El Negrito Del Batey,Bolero,Merengue,Seeco,todo me gusta de ti el negrito del batey cuto esteves sonora matancera canta alberto beltran medardo guzman bolero merengue seeco
1060,seeco_457524,Pantaleon,Yo Nunca Podre Olvidarte,Guaracha,Bolero,Seeco,pantaleon yo nunca podre olvidarte tony tejera bienvenido granda con el conjunto gran habana pepe delgado guaracha bolero seeco
1061,seeco_457531,Nuestro Amor Triunfara,El Organillero,Bolero,Guaracha,Seeco,nuestro amor triunfara el organillero paquito fonfras los romanceros plcido acevedo bolero guaracha seeco
1062,seeco_457537,Para Que La Oigas,No Te Demores,Bolero,Cha-cha-cha,Seeco,para que la oigas no te demores santiago terry urrutia carmen delia dipini con la sonora matancera nelson navarro bolero chachacha seeco
1063,seeco_457545,La Mesera Del Bar,A Lo Gato,Bolero,Guaracha,Seeco,la mesera del bar lo gato daniel santos daniel santos con el conjunto gran habana bolero guaracha seeco
1064,seeco_457548,Por Un Puñado De Oro,El Rico Cha-Cha-Cha,Bolero,Cha-cha-cha,Seeco,por un puado de oro el rico chachacha carlos gmez barrera leo marini con la sonora matancera manolo alfonso bolero chachacha seeco
1065,seeco_457552,El Marido,"Si, Don Luis",Guaracha,Guaracha,Seeco,el marido si don luis the husband alex tovar leo marini con pedro belisario su orquesta yes don luis or lara guaracha guaracha seeco
1066,seeco_457554,El Muñeco De La Ciudad,Corazon Sin Puerto,Merengue,Bolero,Seeco,el mueco de la ciudad corazon sin puerto adrin prez nelson pinedo con la sonora matancera gonzlez giralt merengue bolero seeco
1067,seeco_457560,Cha-Cha-Cha Flamenco,Toda Una Eternidad,Cha-cha-cha,Bolero,Seeco,chachacha flamenco toda una eternidad arr de mon rivera mario de jess joe valle su orquesta arr de joe caiani an eternity paquito lpez vidal chachacha bolero seeco
1068,seeco_457565,Siempre Feliz,Mienteme Mas,Bolero,Bolero,Seeco,siempre feliz mienteme mas always happy miguel amadeo virginia lopez con los tres reyes miguelpablitohenry deceive me baz sosa bolero bolero seeco
1069,seeco_457570,Sacrificio,El Arrebato Del Cha-Cha-Cha,Bolero,Cha-cha-cha,Seeco,sacrificio el arrebato del chachacha ruz frank souffront con ray coen su orquesta athala robles bolero chachacha seeco
1070,seeco_457580,Conoci A Tu Papa,¡Que Coco!,Plena,Cha-cha-cha,Seeco,conoci tu papa que coco grabado en puerto rico knew your dad rogelio vlez cortijo su combo canta roy roserio what cinch plena chachacha seeco
1071,seeco_457585,El Merengue,Muñecas Del Cha-Cha-Cha,Merengue,Cha-cha-cha,Seeco,el merengue muecas del chachacha the merengue alcibiades agero celia cruz con la sonora matancera dolls of the chachach oscar buffardique merengue chachacha seeco
1072,seeco_457586,Mi Soncito,Contestación De El Marinero,Son Montuno,Merengue,Seeco,mi soncito contestacin de el marinero grabado en cuba my tune isabel valds celia cruz con la sonora matancera reply to the sailor tel cabreraricardo rico celia cruz nelson pinedo con la sonora matancera son montuno merengue seeco
1073,seeco_457588,Mi Cabaña,Inesperadamente,Cha-cha-cha,Bolero,Seeco,mi cabaa inesperadamente my cottage guillermo venegas joe valle su orquesta unexpectedly joe valle chachacha bolero seeco
1074,seeco_457591,La Bataola,Todo Es Para Ti,Merengue,Cha-cha-cha,Seeco,la bataola todo es para ti luis kalaff yayo el indio su orquesta all of me is yours rafael hernndez merengue chachacha seeco
1075,seeco_457592,Llanto En El Cielo,Una Y Mil Veces,Bolero,Bolero,Seeco,llanto en el cielo una mil veces cry in heaven jos donante jose donante su tro los prncipes thousand times and more marcial soto bolero bolero seeco
1076,seeco_457606,No Encuentro Palabras,La Merenguita,Cha-cha-cha,Guaracha,Seeco,no encuentro palabras la merenguita grabado en cuba ca nt find words antonio castro celia cruz con la sonora matancera the cute merengue eridania mancebo chachacha guaracha seeco
1077,seeco_457607,Gozando,Contentosa,Cha-cha-cha,Guaracha,Seeco,gozando contentosa grabado en cuba having fun juan bruno tarraza celia cruz con la sonora matancera contented sergio siaba chachacha guaracha seeco
1078,seeco_457611,El Sombrero De Gaspar,Altagracia,Merengue,Merengue,Seeco,el sombrero de gaspar altagracia gasper hat eustaquio pujals conjunto tipico cibaeo de angel viloria canta jaime richette patron saint of santo domingo jose blas lantiqua merengue merengue seeco
1079,seeco_457615,Por Equivocacion,Ya Tu Veras,Bolero,Bolero,Seeco,por equivocacion ya tu veras by mistake charlie lopezraul vicente virginia lopez con el trio casino tropical armandopablitojunior now you ll see mario de jesus bolero bolero seeco
1080,seeco_457616,Hay Que Gozar La Vida,Cuando Vuelves Conmigo,Guaracha,Bolero,Seeco,hay que gozar la vida cuando vuelves conmigo you have to enjoy life luis kalaf alberto beltran el conjunto de hector de leon when you return to me guaracha bolero seeco
1081,seeco_457618,La Negra Cacha,El Merengue Esta De Moda,Guaracha,Merengue,Seeco,la negra cacha el merengue esta de moda the happy girl santos paling joseito mateo su conjunto the merengue is in style bobby collazo guaracha merengue seeco
1082,seeco_457623,El Panadero,No Te Olvidare,Merengue,Bolero,Seeco,el panadero no te olvidare the baker justi barreto yayo el indio su conjunto wo nt forget you carmen daz merengue bolero seeco
1083,seeco_457629,Reprochame,El Mundo,Bolero,Bolero,Seeco,reprochame el mundo grabado en mxico reproach jos antonio mndez carmen delia dipini con orquesta the world enrique fabregat bolero bolero seeco
1084,seeco_457633,Una Borracha De Amor,Nadie Se Muere,Bolero,Guaracha,Seeco,una borracha de amor nadie se muere grabado en cuba drunk with love nelson navarro nelson pinedo con la sonora matancera nobody dies rogelio martnez jr bolero guaracha seeco
1085,seeco_457641,Condena,Vente Conmigo,Bolero,Ranchera,Seeco,condena vente conmigo condemn alvaro dalmar carlos ramirez con alvaro dalmar su conjunto come with me bolero ranchera seeco
1086,seeco_457644,En Ti Encontre El Amor,Ahora Si Hay Melao,Bolero,Merengue,Seeco,en ti encontre el amor ahora si hay melao grabado en la rep dominicana you found love pepe bravo bienvenido granda con rodolfo manzano su conjunto everything sweet joseto mateo bolero merengue seeco
1087,seeco_457647,Pollo Atrasado,Cuando Estoy Junto A Ti,Mambo,Bolero,Seeco,pollo atrasado cuando estoy junto ti backward chick jos claro fumero vicentico valdes su orquesta when near you armando pealver mambo bolero seeco
1088,seeco_457670,Fue Por Tu Pecado,Felicidades,Bolero,Mambo,Seeco,fue por tu pecado felicidades your sin paquito lpez vidal joe valle su orquesta congratulations noro morales bolero mambo seeco
1089,seeco_457671,Plena Para Gozar,Bello Amanecer,Plena,Bolero,Seeco,plena para gozar bello amanecer plena to enjoy joe valle joe valle su orquesta beautiful sunrise tito henriquez plena bolero seeco
1090,seeco_457680,Hablame Tu,La Radio Actividad,Bolero,Cha-cha-cha,Seeco,hablame tu la radio actividad speak to me tony snchez vicentico valdes su orquesta radio activity jorge zamora bolero chachacha seeco
1091,seeco_457685,Cachon,Saludo Quisqueyano,Merengue,Merengue,Seeco,cachon saludo quisqueyano csar acosta conj tpico cibaeo de angel viloria canta jaime richette dir joseto romn dominican greetings pablo de la mota merengue merengue seeco
1092,seeco_457688,Nuestro Encuentro,Eso Eres Tu,Bolero,Bolero,Seeco,nuestro encuentro eso eres tu our meeting orlando de la rosa eugenio dmontecristi conjunto you are that eugenio dmontecristi bolero bolero seeco
1093,seeco_457689,La Ultima Serenata,"El Que Sabe, Sabe",Bolero,Guaracha,Seeco,la ultima serenata el que sabe sabe grabado en cuba the last serenade ofelio guevarasalvador adams los compadres he who knwos knows lorenzo hierrezuelo bolero guaracha seeco
1094,seeco_457702,Ayer Y Hoy,El Novio Celoso,Bolero,Guaracha,Seeco,ayer hoy el novio celoso grabado en cuba yesterday today charlo arnoldo nali carlos argentino con la sonora matancera the jealous lover agustn ribot bolero guaracha seeco
1095,seeco_457710,El Yo-Yo,Besitos De Coco,Mambo,Plena,Seeco,el yoyo besitos de coco sanchez cortijo su combo canta ismael rivera ismael rivera mambo plena seeco
1096,seeco_457715,Baila Maria Antonia,Ya Lo Veras,Bolero,Bolero,Seeco,baila maria antonia ya lo veras maria de caceres leo marini con orq los peniques dir jorge beltran rafael hernandez bolero bolero seeco
1097,seeco_457716,Abuglubu-Abugluba,El Cariño Es El Mismo,Cha-cha-cha,Cha-cha-cha,Seeco,abuglubuabugluba el cario es el mismo carlos argentino orquesta america del 55 antonio sanchez chachacha chachacha seeco
1098,seeco_457728,No Puedo Ser Feliz,Puñal En El Alma,Bolero,Bolero,Seeco,no puedo ser feliz pual en el alma adolfo guzman elsa miranda con rene touzet su orq paul arenas bolero bolero seeco
1099,seeco_457770,Ya No Te Puedo Amar,Clotilde,Bolero,Guaracha,Seeco,ya no te puedo amar clotilde rosendo ruiz vicentico valdes su orquesta silvestre mendez bolero guaracha seeco
1100,seeco_457771,Corazon Alegre,Lamento Ranchero,Corrido,Ranchera,Seeco,corazon alegre lamento ranchero flor morales ramos ramito junior el consentido con yomo toro sus guitarras flor morales ramos corrido ranchera seeco
1101,seeco_457771,Lamento Ranchero,Corazon Alegre,Ranchera,Corrido,Seeco,lamento ranchero corazon alegre flor morales ramos ramito junior el consentido con yomo toro sus guitarras ranchera corrido seeco
1102,seeco_457773,Mi Viaje A La Luna,Amor Imposible,Plena,Bolero,Seeco,mi viaje la luna amor imposible flor morales ramos ramito con tonito ferrer su conjunto sinfonia ismael santiago plena bolero seeco
1103,seeco_457774,Puente Sobre El Lago,Maquino Landera,Guaracha,Guaracha,Seeco,puente sobre el lago maquino landera antonio ms rubi sonora matancera canta victor piero margarita rivera guaracha guaracha seeco
1104,seeco_457782,Mi Madre Querida,Ave Maria Lola,Bolero,Guaracha,Seeco,mi madre querida ave maria lola yellenpolackmolarrafaelmo carlos argentino con la sonora matancera sergio siaba bolero guaracha seeco
1105,seeco_457788,Lindas Criollas De Guaso,"Hoy, Mañana Y Siempre",Son Montuno,Bolero,Seeco,lindas criollas de guaso hoy maana siempre manuel poveda vicentico valdes su orquesta piloto vera son montuno bolero seeco
1106,seeco_457788,"Hoy, Mañana Y Siempre",Lindas Criollas De Guaso,Bolero,Son Montuno,Seeco,hoy maana siempre lindas criollas de guaso piloto vera vicentico valdes su orquesta manuel poveda bolero son montuno seeco
1107,seeco_457795,La Esquina Del Movimiento,Ya Es Muy Tarde,Guaracha,Bolero,Seeco,la esquina del movimiento ya es muy tarde sesen suarez nelson pinedo con la sonora matancera humberto juama guaracha bolero seeco
1108,seeco_457806,Dile Que Por Mi No Tema,Madre Rumba,Cha-cha-cha,Guaracha,Seeco,dile que por mi no tema madre rumba tony smith celia cruz con la sonora matancera humberto juama chachacha guaracha seeco
1109,seeco_457818,Mujercita De Puerto Rico,Eso Es Imposible,Bolero,Bolero,Seeco,mujercita de puerto rico eso es imposible ray tico ray tico con guitarras bolero bolero seeco
1110,seeco_457823,Tumbao,Tremendo Coco,Mambo,Mambo,Seeco,tumbao tremendo coco rene hernandez la plata sextette vocals cordero rossy guitar soles paquito sanchez justi barreto mambo mambo seeco
1111,seeco_457831,Que Dificil Es,Añorado Encuentro,Bolero,Bolero,Seeco,que dificil es aorado encuentro miranda vicentico valdes orquesta pileto vera bolero bolero seeco
1112,seeco_457832,Seguire Sin Ti,En La Imaginacion,Bolero,Bolero,Seeco,seguire sin ti en la imaginacion miranda vicentico valdes orquesta valdes bolero bolero seeco
1113,seeco_457834,Calumnia,Mil Lagrimas,Bolero,Bolero,Seeco,calumnia mil lagrimas rafael hernandez los rubies cantan gloria dommy paquito fonfrias bolero bolero seeco
1114,seeco_457850,En La Nochebuena,Recuerdos De Navidad,Guaracha,Bolero,Seeco,en la nochebuena recuerdos de navidad walfrido guevara sonora matancera canta celio gonzalez claudio ferrer guaracha bolero seeco
1115,seeco_457871,La Isla Del Encanto,Ven Bernabe,Cha-cha-cha,Son Montuno,Seeco,la isla del encanto ven bernabe justi barreto celia cruz con la sonora matancera ortega lara chachacha son montuno seeco
1116,seeco_457875,Yo Tengo Un Pecado Nuevo,Injusticia,Bolero,Bolero,Seeco,yo tengo un pecado nuevo injusticia martinezm mores chito galindo orquesta hernandez bolero bolero seeco
1117,seeco_457878,Pekinesa,Por Que Me Engañas,Corrido,Bolero,Seeco,pekinesa por que me engaas almagrom villacaa jose donate con los prncipes yomo toro robertito donate mara aguirre corrido bolero seeco
1118,musart_4540061,Paso De Moda,Besame,Bolero,Bolero,Musart,paso de moda besame luis alcaraz avelina landin con la orq de maldonado mara alma bolero bolero musart
1119,musart_4540071,Cu-Cu-Rru-Cu-Cu Paloma,Desafio,Huapango,Huapango,Musart,cucurrucucu paloma desafio toms mndez tony aguilar mariachi mexico huapango huapango musart
1120,musart_157045,Ofrenda,Regalo De Viaje,Bolero,Bolero,Musart,ofrenda regalo de viaje miguel prado sancristbal lucho gatica con la orquesta de jos sabre marroqun agustn lara bolero bolero musart
1121,musart_m2352,Ni Tu Ni Yo,Creo,Vals,Bolero,Musart,ni tu ni yo creo victor cordero carlos gali con el trio talismanes carlos gali vals bolero musart
1122,musart_2401,Al Pie Del Cañon,El Aguijon,Ranchera,Ranchera,Musart,al pie del caon el aguijon benjamin sanchez mota antonio aguilar con el mariachi mexico ignacio jaime ranchera ranchera musart
1123,musart_2414,El Ramalazo,Ay! El Amor,Ranchera,Vals,Musart,el ramalazo ay el amor tomas mendez flor silvestre con el mariachi mexico ranchera vals musart
1124,musart_2430,Yo Vivo Mi Vida,Amor Perdido,Bolero,Bolero,Musart,yo vivo mi vida amor perdido federico baena alberto beltran con el conjunto batey de sosa pedro flores bolero bolero musart
1125,musart_2433,Anoche Aprendi,Ausencia,Bolero,Bolero,Musart,anoche aprendi ausencia rene touzet olga guillot con la orquesta de jose sabre marroquin maria grever bolero bolero musart
1126,musart_4524,La Tumba Abandonada,Cheque Al Portador,Ranchera,Ranchera,Musart,la tumba abandonada cheque al portador pepe albarran antonio aguilar con el mariachi mexico de pepe villa sanchez mota ranchera ranchera musart
1127,musart_4527,Prisionero De San Juan De Ulua,Besos De Papel,Ranchera,Ranchera,Musart,prisionero de san juan de ulua besos de papel lucha villa con el mariachi guadalajara valdes lealvaca flores ranchera ranchera musart
1128,musart_4534,Carino Bonito,El Peor De Los Caminos,Ranchera,Ranchera,Musart,carino bonito el peor de los caminos cuco snchez flor silvestre con el mariachi mexico de pepe villa jos alfredo jimnez ranchera ranchera musart
1129,musart_4552,Una Noche Serena Y Oscura,Corrido De Mauricio Rosales,Ranchera,Corrido,Musart,una noche serena oscura corrido de mauricio rosales samuel lozano antonio aguilar con mariachi nico jimnez ranchera corrido musart
1130,musart_4557,El Patas Blancas,Albur De Amor,Corrido,Ranchera,Musart,el patas blancas albur de amor crescenciano trujillo antonio aguilar con el mariachi mxico de pepe villa esparza oteo corrido ranchera musart
1131,musart_4570,Ay Carino,Noche No Te Vayas,Bolero,Bolero,Musart,ay carino noche no te vayas federico baena emilio galvez con el mariachi mxico de pepe villa roberto cantoral bolero bolero musart
1132,musart_m2504,Una Postal,Contrato,Bolero,Bolero,Musart,una postal contrato gilberto urquiza antonio aguilar con el mariachi jalisco paco michel bolero bolero musart
1133,musart_m2632,El Adolorido,El Siete De Copas,Ranchera,Corrido,Musart,el adolorido el siete de copas antonio aguilar con el mariachi mexico jose luis de la cruz ranchera corrido musart
1134,musart_m2632,El Siete De Copas,El Adolorido,Corrido,Ranchera,Musart,el siete de copas el adolorido jose luis de la cruz antonio aguilar con el mariachi mexico corrido ranchera musart
1135,seeco_458112,Mentira,No Fumes A Mi Lado,Bolero,Bolero,Seeco,mentira no fumes mi lado carmen abranson con conjunto bolero bolero seeco
1136,seeco_458123,Cancaneito Can,Cacungaca,Guaracha,Son Montuno,Seeco,cancaneito can cacungaca gaston palmer sonora matancera cantan rogelio laito caito mario muoz cantan celio willy rogelio caito guaracha son montuno seeco
1137,seeco_458129,Capullito De Aleli,Nardos Andaluces,Guaracha,Pasodoble,Seeco,capullito de aleli nardos andaluces rafael hernndez el combo new york dir rene grand rene grand guaracha pasodoble seeco
1138,seeco_458131,La Pollera Colora,Fueron Tres Años,Cumbia,Bolero,Seeco,la pollera colora fueron tres aos grabado en colombia the red chicken maria de cceres leo marini con la gran orquesta de don amrico three years ago carlos marn cumbia bolero seeco
1139,seeco_458141,Morenita Mia,Mi Viejo San Juan,Bolero,Bolero,Seeco,morenita mia mi viejo san juan villareal de elepe saluda el trio los panchos luis perez meza el mariachi los palmeros de ramiro jauregui noel estrada bolero bolero seeco
1140,seeco_458142,Cumbia Que Se Va De Ronda,Mi Manera De Ser,Cumbia,Bolero,Seeco,cumbia que se va de ronda mi manera de ser don fabin vicentico valdes con orquesta luis garca cumbia bolero seeco
1141,seeco_458144,Mi Son Torito,Para Mi No Vale Nada,Guaracha,Guaracha,Seeco,mi son torito para mi no vale nada rafael cepeda johnny el bravo su super combo luis rivera guaracha guaracha seeco
1142,seeco_458153,Mavi Mavi,Cumbia De Buenaventura,Son Montuno,Cumbia,Seeco,mavi mavi cumbia de buenaventura elliot romero del elepe el nuevo sonido fabuloso sonora matancera canta elliot romero juvilera juri son montuno cumbia seeco
1143,seeco_458157,Se Fue,El Retrato,Bolero,Canción,Seeco,se fue el retrato pedro flores de su ultimo elepe el retratosclp9287 daniel santos su conjunto bolero cancin seeco
1144,seeco_458158,Fuerza De Cara,Al Cruzar La Calle,Guaracha,Bolero,Seeco,fuerza de cara al cruzar la calle rafael labasta del elepesclp9288agogo chuito velez con su orq canta adalberto santiago montaez canta herbie padilla guaracha bolero seeco
1145,seeco_458165,Ave Sin Nido,Para Gozar Candela,Bolero,Guaracha,Seeco,ave sin nido para gozar candela manuel valle del elepe el retrato daniel santos orq mario hernndez bolero guaracha seeco
1146,seeco_458171,Ginny,No Puedo Olvidar,Balada,Balada,Seeco,ginny no puedo olvidar justi barreto arr cond by joe cain vicentico valdes con orquesta strangers in the night kaempfertschniedersingleton balada balada seeco
1147,seeco_458174,Gocen Mi Tumbao,Ven,Son Montuno,Bolero,Seeco,gocen mi tumbao ven mario hernndez del elepe el retrato daniel santos su conjunto pedro flores son montuno bolero seeco
1148,seeco_4512005,Amarga Navidad,Llora Conmigo,Ranchera,Ranchera,Seeco,amarga navidad llora conmigo grabacin original de la columbia de mexico jimenez jose alfredo jimenez con el mariachi jalisciense de ruben fuentes la guitarra de antonio bibriesca ranchera ranchera seeco
1149,seeco_4512006,La Del Rebozo Blanco,El Delgadito,Huapango,Ranchera,Seeco,la del rebozo blanco el delgadito grabacin original de la columbia de mexico ruben fuentesr cardenas jose alfredo jimenez con el mariachi jalisciense de ruben fuentes la guitarra de antonio bibriesca graciela olmos huapango ranchera seeco
1150,seeco_4512007,No Me Desprecies,Mis Dos Rivales,Ranchera,Corrido,Seeco,no me desprecies mis dos rivales grabacin original de la columbia de mexico esperone cortazar manuel capetillo con el mariachi mexico de pepe villa baldomero herminio hnos ayala ranchera corrido seeco
1151,seeco_4512008,Yo Soy Toluqueño,Mi Nave,Corrido,Ranchera,Seeco,yo soy toluqueo mi nave grabacin original de la columbia de mexico jimenez manuel capetillo con el mariachi mexico de pepe villa alvarezp rigual corrido ranchera seeco
1152,seeco_4512011,El Inocentito,Paula,Huapango,Ranchera,Seeco,el inocentito paula grabacin original de la columbia de mexico cuco sanchez manuel capetillo con el mariachi perla de occidente carmen rello huapango ranchera seeco
